DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,VISITOR_ACRONYM,HOME_ACRONYM
2023-03-24,San Antonio Spurs,124,Washington Wizards,136,SAS,WAS
2023-03-24,Detroit Pistons,97,Toronto Raptors,118,DET,TOR
2023-03-24,Houston Rockets,114,Memphis Grizzlies,151,HOU,MEM
2023-03-24,Charlotte Hornets,117,Dallas Mavericks,109,CHA,DAL
2023-03-24,Milwaukee Bucks,144,Utah Jazz,116,MIL,UTA
2023-03-24,Philadelphia 76ers,112,Golden State Warriors,120,PHI,GSW
2023-03-24,Chicago Bulls,124,Portland Trail Blazers,96,CHI,POR
2023-03-24,Phoenix Suns,127,Sacramento Kings,135,PHX,SAC
2023-03-24,Oklahoma City Thunder,111,Los Angeles Lakers,116,OKC,LAL
2023-03-25,Indiana Pacers,130,Atlanta Hawks,143,IND,ATL
2023-03-25,Brooklyn Nets,129,Miami Heat,100,BKN,MIA
2023-03-25,Milwaukee Bucks,106,Denver Nuggets,129,MIL,DEN
2023-03-25,Philadelphia 76ers,105,Phoenix Suns,125,PHI,PHX
2023-03-25,Utah Jazz,113,Sacramento Kings,121,UTA,SAC
2023-03-25,New Orleans Pelicans,131,Los Angeles Clippers,110,NOP,LAC
2023-03-26,Dallas Mavericks,104,Charlotte Hornets,110,DAL,CHA
2023-03-26,Chicago Bulls,118,Los Angeles Lakers,108,CHI,LAL
2023-03-26,Memphis Grizzlies,123,Atlanta Hawks,119,MEM,ATL
2023-03-26,San Antonio Spurs,93,Boston Celtics,137,SAS,BOS
2023-03-26,Houston Rockets,91,Cleveland Cavaliers,108,HOU,CLE
2023-03-26,Brooklyn Nets,106,Orlando Magic,119,BKN,ORL
2023-03-26,Washington Wizards,104,Toronto Raptors,114,WAS,TOR
2023-03-26,Oklahoma City Thunder,118,Portland Trail Blazers,112,OKC,POR
2023-03-26,Minnesota Timberwolves,99,Golden State Warriors,96,MIN,GSW
2023-03-27,Milwaukee Bucks,126,Detroit Pistons,117,MIL,DET
2023-03-27,Dallas Mavericks,127,Indiana Pacers,104,DAL,IND
2023-03-27,Houston Rockets,115,New York Knicks,137,HOU,NYK
2023-03-27,Phoenix Suns,117,Utah Jazz,103,PHX,UTA
2023-03-27,Philadelphia 76ers,111,Denver Nuggets,116,PHI,DEN
2023-03-27,New Orleans Pelicans,124,Portland Trail Blazers,90,NOP,POR
2023-03-27,Minnesota Timberwolves,119,Sacramento Kings,115,MIN,SAC
2023-03-27,Chicago Bulls,112,Los Angeles Clippers,124,CHI,LAC
2023-03-28,Boston Celtics,111,Washington Wizards,130,BOS,WAS
2023-03-28,Cleveland Cavaliers,118,Atlanta Hawks,120,CLE,ATL
2023-03-28,Miami Heat,92,Toronto Raptors,106,MIA,TOR
2023-03-28,Orlando Magic,108,Memphis Grizzlies,113,ORL,MEM
2023-03-28,Charlotte Hornets,137,Oklahoma City Thunder,134,CHA,OKC
2023-03-28,New Orleans Pelicans,109,Golden State Warriors,120,NOP,GSW
2023-03-29,Milwaukee Bucks,149,Indiana Pacers,136,MIL,IND
2023-03-29,Houston Rockets,114,Brooklyn Nets,123,HOU,BKN
2023-03-29,Miami Heat,92,New York Knicks,101,MIA,NYK
2023-03-29,Dallas Mavericks,108,Philadelphia 76ers,116,DAL,PHI
2023-03-29,Los Angeles Lakers,121,Chicago Bulls,110,LAL,CHI
2023-03-29,Los Angeles Clippers,141,Memphis Grizzlies,132,LAC,MEM
2023-03-29,Detroit Pistons,106,Oklahoma City Thunder,107,DET,OKC
2023-03-29,Utah Jazz,128,San Antonio Spurs,117,UTA,SAS
2023-03-29,Minnesota Timberwolves,100,Phoenix Suns,107,MIN,PHX
2023-03-29,Sacramento Kings,120,Portland Trail Blazers,80,SAC,POR
2023-03-30,Boston Celtics,140,Milwaukee Bucks,99,BOS,MIL
2023-03-30,New Orleans Pelicans,107,Denver Nuggets,88,NOP,DEN
2023-03-31,Chicago Bulls,121,Charlotte Hornets,91,CHI,CHA
2023-03-31,Oklahoma City Thunder,117,Indiana Pacers,121,OKC,IND
2023-03-31,Toronto Raptors,110,Philadelphia 76ers,117,TOR,PHI
2023-03-31,Orlando Magic,116,Washington Wizards,109,ORL,WAS
2023-03-31,Utah Jazz,114,Boston Celtics,122,UTA,BOS
2023-03-31,Atlanta Hawks,107,Brooklyn Nets,124,ATL,BKN
2023-03-31,New York Knicks,130,Cleveland Cavaliers,116,NYK,CLE
2023-03-31,Detroit Pistons,115,Houston Rockets,121,DET,HOU
2023-03-31,Los Angeles Clippers,94,Memphis Grizzlies,108,LAC,MEM
2023-03-31,Los Angeles Lakers,123,Minnesota Timberwolves,111,LAL,MIN
2023-03-31,San Antonio Spurs,115,Golden State Warriors,130,SAS,GSW
2023-03-31,Sacramento Kings,138,Portland Trail Blazers,114,SAC,POR
2023-03-31,Denver Nuggets,93,Phoenix Suns,100,DEN,PHX
2023-04-01,Dallas Mavericks,122,Miami Heat,129,DAL,MIA
2023-04-01,Los Angeles Clippers,114,New Orleans Pelicans,122,LAC,NOP
2023-04-02,Toronto Raptors,128,Charlotte Hornets,108,TOR,CHA
2023-04-02,Utah Jazz,110,Brooklyn Nets,111,UTA,BKN
2023-04-02,Memphis Grizzlies,107,Chicago Bulls,128,MEM,CHI
2023-04-02,Portland Trail Blazers,107,Minnesota Timberwolves,105,POR,MIN
2023-04-02,Dallas Mavericks,130,Atlanta Hawks,132,DAL,ATL
2023-04-02,Washington Wizards,109,New York Knicks,118,WAS,NYK
2023-04-02,Detroit Pistons,102,Orlando Magic,128,DET,ORL
2023-04-02,San Antonio Spurs,142,Sacramento Kings,134,SAS,SAC
2023-04-02,Los Angeles Lakers,134,Houston Rockets,109,LAL,HOU
2023-04-02,Phoenix Suns,128,Oklahoma City Thunder,118,PHX,OKC
2023-04-02,Indiana Pacers,105,Cleveland Cavaliers,115,IND,CLE
2023-04-02,Philadelphia 76ers,104,Milwaukee Bucks,117,PHI,MIL
2023-04-02,Golden State Warriors,110,Denver Nuggets,112,GSW,DEN
2023-04-04,Toronto Raptors,120,Charlotte Hornets,100,TOR,CHA
2023-04-04,Miami Heat,118,Detroit Pistons,105,MIA,DET
2023-04-04,Cleveland Cavaliers,117,Orlando Magic,113,CLE,ORL
2023-04-04,Milwaukee Bucks,140,Washington Wizards,128,MIL,WAS
2023-04-04,Minnesota Timberwolves,107,Brooklyn Nets,102,MIN,BKN
2023-04-04,Atlanta Hawks,123,Chicago Bulls,105,ATL,CHI
2023-04-04,Denver Nuggets,103,Houston Rockets,124,DEN,HOU
2023-04-04,Portland Trail Blazers,109,Memphis Grizzlies,119,POR,MEM
2023-04-04,Sacramento Kings,121,New Orleans Pelicans,103,SAC,NOP
2023-04-04,Boston Celtics,101,Philadelphia 76ers,103,BOS,PHI
2023-04-04,Los Angeles Lakers,135,Utah Jazz,133,LAL,UTA
2023-04-04,Oklahoma City Thunder,125,Golden State Warriors,136,OKC,GSW
2023-04-04,San Antonio Spurs,94,Phoenix Suns,115,SAS,PHX
2023-04-05,Brooklyn Nets,123,Detroit Pistons,108,BKN,DET
2023-04-05,New York Knicks,138,Indiana Pacers,129,NYK,IND
2023-04-05,Washington Wizards,116,Atlanta Hawks,134,WAS,ATL
2023-04-05,Toronto Raptors,93,Boston Celtics,97,TOR,BOS
2023-04-05,Chicago Bulls,92,Milwaukee Bucks,105,CHI,MIL
2023-04-05,Memphis Grizzlies,131,New Orleans Pelicans,138,MEM,NOP
2023-04-05,Sacramento Kings,119,Dallas Mavericks,123,SAC,DAL
2023-04-05,Los Angeles Lakers,118,Los Angeles Clippers,125,LAL,LAC
2023-04-06,Cleveland Cavaliers,118,Orlando Magic,94,CLE,ORL
2023-04-06,Miami Heat,129,Philadelphia 76ers,101,MIA,PHI
2023-04-06,Portland Trail Blazers,127,San Antonio Spurs,129,POR,SAS
2023-04-06,Oklahoma City Thunder,114,Utah Jazz,98,OKC,UTA
2023-04-06,Denver Nuggets,115,Phoenix Suns,119,DEN,PHX
2023-04-07,Houston Rockets,112,Charlotte Hornets,109,HOU,CHA
2023-04-07,Detroit Pistons,122,Indiana Pacers,115,DET,IND
2023-04-07,Miami Heat,108,Washington Wizards,114,MIA,WAS
2023-04-07,Philadelphia 76ers,136,Atlanta Hawks,131,PHI,ATL
2023-04-07,Toronto Raptors,102,Boston Celtics,121,TOR,BOS
2023-04-07,Orlando Magic,84,Brooklyn Nets,101,ORL,BKN
2023-04-07,Memphis Grizzlies,137,Milwaukee Bucks,114,MEM,MIL
2023-04-07,New York Knicks,105,New Orleans Pelicans,113,NYK,NOP
2023-04-07,Chicago Bulls,115,Dallas Mavericks,112,CHI,DAL
2023-04-07,Golden State Warriors,119,Sacramento Kings,97,GSW,SAC
2023-04-07,Phoenix Suns,107,Los Angeles Lakers,121,PHX,LAL
2023-04-08,Denver Nuggets,114,Utah Jazz,118,DEN,UTA
2023-04-08,Portland Trail Blazers,125,Los Angeles Clippers,136,POR,LAC
2023-04-08,Minnesota Timberwolves,151,San Antonio Spurs,131,MIN,SAS
2023-04-09,Atlanta Hawks,114,Boston Celtics,120,ATL,BOS
2023-04-09,Philadelphia 76ers,134,Brooklyn Nets,105,PHI,BKN
2023-04-09,Detroit Pistons,81,Chicago Bulls,103,DET,CHI
2023-04-09,Charlotte Hornets,106,Cleveland Cavaliers,95,CHA,CLE
2023-04-09,Orlando Magic,110,Miami Heat,123,ORL,MIA
2023-04-09,Indiana Pacers,141,New York Knicks,136,IND,NYK
2023-04-09,Milwaukee Bucks,105,Toronto Raptors,121,MIL,TOR
2023-04-09,Houston Rockets,114,Washington Wizards,109,HOU,WAS
2023-04-09,San Antonio Spurs,138,Dallas Mavericks,117,SAS,DAL
2023-04-09,Sacramento Kings,95,Denver Nuggets,109,SAC,DEN
2023-04-09,Utah Jazz,117,Los Angeles Lakers,128,UTA,LAL
2023-04-09,New Orleans Pelicans,108,Minnesota Timberwolves,113,NOP,MIN
2023-04-09,Memphis Grizzlies,100,Oklahoma City Thunder,115,MEM,OKC
2023-04-09,Los Angeles Clippers,119,Phoenix Suns,114,LAC,PHX
2023-04-09,Golden State Warriors,157,Portland Trail Blazers,101,GSW,POR
2023-04-11,Atlanta Hawks,116,Miami Heat,105,ATL,MIA
2023-04-11,Minnesota Timberwolves,102,Los Angeles Lakers,108,MIN,LAL
2023-04-12,Chicago Bulls,109,Toronto Raptors,105,CHI,TOR
2023-04-12,Oklahoma City Thunder,123,New Orleans Pelicans,118,OKC,NOP
2023-04-14,Chicago Bulls,91,Miami Heat,102,CHI,MIA
2023-04-14,Oklahoma City Thunder,95,Minnesota Timberwolves,120,OKC,MIN
2023-04-15,Brooklyn Nets,101,Philadelphia 76ers,121,BKN,PHI
2023-04-15,Atlanta Hawks,99,Boston Celtics,112,ATL,BOS
2023-04-15,New York Knicks,101,Cleveland Cavaliers,97,NYK,CLE
2023-04-15,Golden State Warriors,123,Sacramento Kings,126,GSW,SAC
2023-04-16,Los Angeles Lakers,128,Memphis Grizzlies,112,LAL,MEM
2023-04-16,Miami Heat,130,Milwaukee Bucks,117,MIA,MIL
2023-04-16,Los Angeles Clippers,115,Phoenix Suns,110,LAC,PHX
2023-04-16,Minnesota Timberwolves,80,Denver Nuggets,109,MIN,DEN
2023-04-17,Brooklyn Nets,84,Philadelphia 76ers,96,BKN,PHI
2023-04-17,Golden State Warriors,106,Sacramento Kings,114,GSW,SAC
2023-04-18,Atlanta Hawks,106,Boston Celtics,119,ATL,BOS
2023-04-18,New York Knicks,90,Cleveland Cavaliers,107,NYK,CLE
2023-04-18,Los Angeles Clippers,109,Phoenix Suns,123,LAC,PHX
2023-04-19,Los Angeles Lakers,93,Memphis Grizzlies,103,LAL,MEM
2023-04-19,Miami Heat,122,Milwaukee Bucks,138,MIA,MIL
2023-04-19,Minnesota Timberwolves,113,Denver Nuggets,122,MIN,DEN
2023-04-20,Philadelphia 76ers,102,Brooklyn Nets,97,PHI,BKN
2023-04-20,Sacramento Kings,97,Golden State Warriors,114,SAC,GSW
2023-04-20,Phoenix Suns,129,Los Angeles Clippers,124,PHX,LAC
2023-04-21,Boston Celtics,122,Atlanta Hawks,130,BOS,ATL
2023-04-21,Cleveland Cavaliers,79,New York Knicks,99,CLE,NYK
2023-04-21,Denver Nuggets,120,Minnesota Timberwolves,111,DEN,MIN
2023-04-22,Philadelphia 76ers,96,Brooklyn Nets,88,PHI,BKN
2023-04-22,Phoenix Suns,112,Los Angeles Clippers,100,PHX,LAC
2023-04-22,Milwaukee Bucks,99,Miami Heat,121,MIL,MIA
2023-04-22,Memphis Grizzlies,101,Los Angeles Lakers,111,MEM,LAL
2023-04-23,Cleveland Cavaliers,93,New York Knicks,102,CLE,NYK
2023-04-23,Sacramento Kings,125,Golden State Warriors,126,SAC,GSW
2023-04-23,Boston Celtics,129,Atlanta Hawks,121,BOS,ATL
2023-04-23,Denver Nuggets,108,Minnesota Timberwolves,114,DEN,MIN
2023-04-24,Milwaukee Bucks,114,Miami Heat,119,MIL,MIA
2023-04-24,Memphis Grizzlies,111,Los Angeles Lakers,117,MEM,LAL
2023-04-25,Atlanta Hawks,119,Boston Celtics,117,ATL,BOS
2023-04-25,Minnesota Timberwolves,109,Denver Nuggets,112,MIN,DEN
2023-04-25,Los Angeles Clippers,130,Phoenix Suns,136,LAC,PHX
2023-04-26,New York Knicks,106,Cleveland Cavaliers,95,NYK,CLE
2023-04-26,Los Angeles Lakers,99,Memphis Grizzlies,116,LAL,MEM
2023-04-26,Miami Heat,128,Milwaukee Bucks,126,MIA,MIL
2023-04-26,Golden State Warriors,123,Sacramento Kings,116,GSW,SAC
2023-04-27,Boston Celtics,128,Atlanta Hawks,120,BOS,ATL
2023-04-28,Sacramento Kings,118,Golden State Warriors,99,SAC,GSW
2023-04-28,Memphis Grizzlies,85,Los Angeles Lakers,125,MEM,LAL
2023-04-29,Phoenix Suns,107,Denver Nuggets,125,PHX,DEN
2023-04-30,Miami Heat,108,New York Knicks,101,MIA,NYK
2023-04-30,Golden State Warriors,120,Sacramento Kings,100,GSW,SAC
2023-05-01,Philadelphia 76ers,119,Boston Celtics,115,PHI,BOS
2023-05-01,Phoenix Suns,87,Denver Nuggets,97,PHX,DEN
2023-05-02,Miami Heat,105,New York Knicks,111,MIA,NYK
2023-05-02,Los Angeles Lakers,117,Golden State Warriors,112,LAL,GSW
2023-05-03,Philadelphia 76ers,87,Boston Celtics,121,PHI,BOS
2023-05-04,Los Angeles Lakers,100,Golden State Warriors,127,LAL,GSW
2023-05-05,Boston Celtics,114,Philadelphia 76ers,102,BOS,PHI
2023-05-05,Denver Nuggets,114,Phoenix Suns,121,DEN,PHX
2023-05-06,New York Knicks,86,Miami Heat,105,NYK,MIA
2023-05-06,Golden State Warriors,97,Los Angeles Lakers,127,GSW,LAL
2023-05-07,Boston Celtics,115,Philadelphia 76ers,116,BOS,PHI
2023-05-07,Denver Nuggets,124,Phoenix Suns,129,DEN,PHX
2023-05-08,New York Knicks,101,Miami Heat,109,NYK,MIA
2023-05-08,Golden State Warriors,101,Los Angeles Lakers,104,GSW,LAL
2023-05-09,Philadelphia 76ers,115,Boston Celtics,103,PHI,BOS
2023-05-09,Phoenix Suns,102,Denver Nuggets,118,PHX,DEN
2023-05-10,Miami Heat,103,New York Knicks,112,MIA,NYK
2023-05-10,Los Angeles Lakers,106,Golden State Warriors,121,LAL,GSW
2023-05-11,Boston Celtics,95,Philadelphia 76ers,86,BOS,PHI
2023-05-11,Denver Nuggets,125,Phoenix Suns,100,DEN,PHX
2023-05-12,New York Knicks,92,Miami Heat,96,NYK,MIA
2023-05-12,Golden State Warriors,101,Los Angeles Lakers,122,GSW,LAL
2023-05-14,Philadelphia 76ers,88,Boston Celtics,112,PHI,BOS
2023-05-16,Los Angeles Lakers,126,Denver Nuggets,132,LAL,DEN
2023-05-17,Miami Heat,123,Boston Celtics,116,MIA,BOS
2023-05-18,Los Angeles Lakers,103,Denver Nuggets,108,LAL,DEN
2023-05-19,Miami Heat,111,Boston Celtics,105,MIA,BOS
2023-05-20,Denver Nuggets,119,Los Angeles Lakers,108,DEN,LAL
2023-05-21,Boston Celtics,102,Miami Heat,128,BOS,MIA
2023-05-22,Denver Nuggets,113,Los Angeles Lakers,111,DEN,LAL
2023-05-23,Boston Celtics,116,Miami Heat,99,BOS,MIA
2023-05-25,Miami Heat,97,Boston Celtics,110,MIA,BOS
2023-05-27,Boston Celtics,104,Miami Heat,103,BOS,MIA
2023-05-29,Miami Heat,103,Boston Celtics,84,MIA,BOS
2023-06-01,Miami Heat,93,Denver Nuggets,104,MIA,DEN
2023-06-04,Miami Heat,111,Denver Nuggets,108,MIA,DEN
2023-06-07,Denver Nuggets,109,Miami Heat,94,DEN,MIA
2023-06-09,Denver Nuggets,108,Miami Heat,95,DEN,MIA
2023-06-12,Miami Heat,89,Denver Nuggets,94,MIA,DEN
